type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,temperature_behavior,cycle_type,cycle_duration,avg_voltage,min_voltage,max_voltage,voltage_std,voltage_drop,voltage_gradient,avg_current,max_current,current_std,energy_approx,start_voltage,end_voltage,initial_temp,final_temp,temp_rise,temp_max,temp_min,temp_range
discharge,[2010.       7.      22.      10.      51.      48.203],4,B0047,10,11,00011.csv,1.4671391666146525,,,constant,discharge,5499.046,3.4628386272032645,2.465765118194009,4.1993968014662295,0.28258451732101864,1.7336316832722205,-0.00017453167938907206,-0.9762620303137102,0.0004220115914528,0.13677027017945223,-13156.610223507196,4.1993968014662295,3.2396390680484703,4.826283158332467,10.559919216655254,5.733636058322787,11.020979145558456,4.826283158332467,6.194695987225989
charge,[2010.       7.      22.      12.      25.       3.656],4,B0047,11,12,00012.csv,,,,constant,charge,10804.078,4.193113417930489,3.3256214390909524,4.214636526179533,0.06558526960350898,0.8890150870885809,8.191729225091206e-05,0.5012755481230531,1.495550265029558,0.5067058644213913,8287.909857619115,3.3256214390909524,4.210662254118602,9.977435052651424,4.867793150840972,-5.109641901810452,9.977435052651424,3.6145400626700046,6.36289498998142
discharge,[2010.       7.      22.      15.      26.      29.359],4,B0047,12,13,00013.csv,1.448858156982267,,,constant,discharge,5461.219,3.4591836330966035,2.4700482803033514,4.198907847432783,0.2809207435392792,1.7288595671294313,-0.00016629764192685817,-0.9711681299821951,9.027841205808632e-07,0.15320166429797555,-12972.720141943808,4.198907847432783,3.2907200056866284,5.074450571014079,9.938092447082138,4.863641876068058,11.05909419348262,5.074450571014079,5.984643622468541
impedance,[2010.       7.      22.      17.       3.       7.062],24,B0047,13,14,00014.csv,,0.05963791501051059,0.21039872263834902,constant,,,,,,,,,,,,,,,,,,,,
charge,[2010.       7.      22.      17.      34.      59.312],4,B0047,14,15,00015.csv,,,,constant,charge,10804.969,4.199479900529841,3.588626761315376,4.214551087827655,0.04095937105902266,0.6259243265122785,5.78017184009821e-05,0.4945772130097396,1.4935340816098963,0.4919414819636202,8229.02895862469,3.588626761315376,4.213172536784717,6.06993273411587,4.844387082229929,-1.2255456518859411,8.878068239463989,4.009093170087366,4.8689750693766225
impedance,[2010.     7.    22.    20.    40.    25.5],24,B0047,15,16,00016.csv,,0.05512505361624278,0.1754882075917004,constant,,,,,,,,,,,,,,,,,,,,
discharge,[2010.       7.      23.       9.      59.       8.718],4,B0047,16,17,00017.csv,1.4458534180949325,,,constant,discharge,5451.281,3.440865649757287,2.484128874181115,4.163303236325632,0.27717370194432245,1.6791743621445168,-0.00016222283485590504,-0.9709334670284248,0.0009494056462554,0.15361255478969701,-12858.360250690444,4.163285001782157,3.278962744366024,4.135578398049189,9.6356263099008,5.5000479118516115,11.877028657628198,4.135578398049189,7.741450259579009
impedance,[2010.       7.      23.      11.      35.      36.875],24,B0047,17,18,00018.csv,,0.058878485312444453,0.19095687096090014,constant,,,,,,,,,,,,,,,,,,,,
charge,[2010.      7.     23.     12.      7.     29.25],4,B0047,18,19,00019.csv,,,,constant,charge,10808.375,4.1962997977090115,3.57949020504814,4.214562334215193,0.044217268248031884,0.6350721291670531,5.846528412306966e-05,0.494706079124223,1.4942369835524285,0.4784889836609648,7998.894814645427,3.57949020504814,4.211404920331823,5.984147686343812,5.832445186932345,-0.15170249941146707,8.54999351511764,4.24012344593987,4.30987006917777
impedance,[2010.       7.      23.      15.      12.      59.218],24,B0047,19,20,00020.csv,,0.05281282159808424,0.17225152334151322,constant,,,,,,,,,,,,,,,,,,,,
discharge,[2010.       7.      23.      15.      44.      51.671],4,B0047,20,21,00021.csv,1.431118266178283,,,constant,discharge,5468.062,3.44810227661685,2.483034750266961,4.181797294694067,0.28324972172276147,1.698762544427106,-0.00015184626540917602,-0.9610547420763002,-0.000611161990235,0.18072914493363487,-12736.231158062497,4.181797294694067,3.351492500968237,5.292800359862219,10.462157654824694,5.169357294962475,11.559250858608888,5.292800359862219,6.266450498746669
charge,[2010.       7.      23.      17.      17.      36.625],4,B0047,21,22,00022.csv,,,,constant,charge,10804.25,4.194434606990872,3.402552874958839,4.214628427741857,0.05879861818589487,0.8120755527830181,7.492292021860959e-05,0.49180738874380264,1.494290898354415,0.4858361346811127,8005.181526706447,3.402552874958839,4.212038835730752,9.9149863999085,4.389521561753569,-5.525464838154931,9.9149863999085,4.264232009410829,5.650754390497671
discharge,[2010.       7.      23.      20.      19.       2.359],4,B0047,22,23,00023.csv,1.4192745516578533,,,constant,discharge,5411.297,3.4496654644975946,2.49830336362436,4.197837203348764,0.2801180152601075,1.6995338397244044,-0.00015154306089123338,-0.9582923588349711,-0.0013182019564115,0.18795126667322634,-12467.317259461852,4.197837203348764,3.377792692577216,4.779042205440951,9.407025248231356,4.627983042790405,11.34743713793976,4.779042205440951,6.568394932498809
charge,[2010.       7.      23.      21.      50.      50.578],4,B0047,23,24,00024.csv,,,,constant,charge,10802.406000000004,4.195194011746863,3.424690875485532,4.21456564331092,0.05564497941009549,0.7898747678253883,7.293285455779468e-05,0.4844742944222571,1.4930759462299237,0.4764270503660261,7858.871957565075,3.424690875485532,4.212541181157781,8.87729954678877,5.500536940822861,-3.376762605965909,8.87729954678877,4.270129346416238,4.607170200372532
discharge,[2010.       7.      24.       0.      52.      14.625],4,B0047,24,25,00025.csv,1.3999974221808271,,,constant,discharge,5369.703,3.4449123724079618,2.49851157426792,4.197777018222757,0.2854394747134755,1.699265443954837,-0.0001501298731480346,-0.9553719838321842,-8.976016421710795e-06,0.19493355285943675,-12329.01444351834,4.197777018222757,3.391624187990136,5.664182556239294,10.35299331110495,4.6888107548656555,11.693269060729056,5.664182556239294,6.029086504489762
charge,[2.0100e+03 7.0000e+00 2.4000e+01 2.0000e+00 2.3000e+01 2.1453e+01],4,B0047,25,26,00026.csv,,,,constant,charge,10803.203,4.1966368623707435,3.43727053727747,4.214592980625481,0.05399540163244538,0.777322443348011,7.173767682910865e-05,0.47923234254481456,1.4942089666961949,0.47597468780976204,8032.086906263685,3.43727053727747,4.212267222810727,9.792328297818012,4.589978327692608,-5.202349970125404,9.792328297818012,4.270334796625638,5.521993501192373
discharge,[2010.       7.      24.       5.      24.      46.453],4,B0047,26,27,00027.csv,1.3885156686114437,,,constant,discharge,5327.406,3.4418308643708455,2.4919375577484737,4.197306543877358,0.28257507687267536,1.7053689861288839,-0.00014832862259471028,-0.9527836491780217,-0.0002584377680427,0.201619340838536,-12222.221600404006,4.197306543877358,3.4070997498945625,4.636183279973251,9.306606867449917,4.670423587476666,11.557441727679937,4.636183279973251,6.921258447706686
charge,[2010.       7.      24.       6.      55.      11.046],4,B0047,27,28,00028.csv,,,,constant,charge,10806.079,4.198462571285532,3.450254727468687,4.214631128590447,0.05088142134416907,0.7643764011217602,7.062793178387768e-05,0.4733439927815017,1.494979279435882,0.47522846479351194,7593.3543007767685,3.450254727468687,4.21346573793188,8.793395853031353,5.437870182896564,-3.3555256701347886,8.793395853031353,4.2198817067608,4.573514146270552
discharge,[2010    7   24    9   56   39],4,B0047,28,29,00029.csv,1.3652234669528964,,,constant,discharge,5299.266,3.4344681780842876,2.4683068422721184,4.19770091242359,0.29109652836021227,1.7293940701514718,-0.00014711903039028957,-0.949814677088373,-0.0008146601542771,0.20780089499321494,-12046.422480789053,4.19770091242359,3.418078036723362,5.589217205361708,10.104533148508237,4.515315943146529,11.667407771157473,5.589217205361708,6.078190565795765
impedance,[2010.       7.      24.      11.      30.      35.656],24,B0047,29,30,00030.csv,,0.057516600514537095,0.196364379896874,constant,,,,,,,,,,,,,,,,,,,,
charge,[2.010e+03 7.000e+00 2.400e+01 1.200e+01 2.000e+00 2.839e+01],4,B0047,30,31,00031.csv,,,,constant,charge,10803.641,4.201236264948579,3.657644791947994,4.214615829876236,0.03322756991320463,0.5569710379282422,5.129296201869788e-05,0.4666393276247713,1.4934694530460455,0.4510813379475618,7533.254718639232,3.657644791947994,4.211795539424641,5.27441895636874,5.353138272780263,0.07871931641152319,8.489081034047558,4.036723977902577,4.452357056144981
impedance,[2010.       7.      24.      15.       7.      54.015],24,B0047,31,32,00032.csv,,0.05353424494363978,0.1777073031474945,constant,,,,,,,,,,,,,,,,,,,,
discharge,[2010.       7.      27.      16.      12.       5.718],4,B0047,32,33,00033.csv,1.4060442272970963,,,constant,discharge,5367.172,3.430115214310407,2.479195639185483,4.1533796403143945,0.27346183379366445,1.6741840011289115,-0.0001532190196117949,-0.962374774611937,0.0028748902917332,0.1770451371609594,-12336.06918914675,4.1533796403143945,3.331026808386518,5.290782080102379,10.292339039494356,5.001556959391977,11.311016339650983,4.471510284837189,6.8395060548137945
impedance,[2010.     7.    27.    17.    47.    10.5],24,B0047,33,34,00034.csv,,0.06203113143529375,0.20089789289030596,constant,,,,,,,,,,,,,,,,,,,,
charge,[2010.       7.      27.      18.      19.       3.281],4,B0047,34,35,00035.csv,,,,constant,charge,10805.125,4.2009472311598515,3.60167369033334,4.214562251074727,0.03837292984323087,0.612888560741387,5.6646796711280776e-05,0.4879871428002954,1.494794799850116,0.48759814285521147,7775.576719968776,3.60167369033334,4.213749409648318,5.356079695897952,4.990368012960936,-0.3657116829370164,8.875067965433193,4.214653464091245,4.660414501341948
impedance,[2010.       7.      27.      21.      24.      31.406],24,B0047,35,36,00036.csv,,0.05858490374013478,0.18415407975514042,constant,,,,,,,,,,,,,,,,,,,,
discharge,[2010.       7.      27.      21.      56.      24.312],4,B0047,36,37,00037.csv,1.4057541613525781,,,constant,discharge,5406.812,3.442078085056046,2.4933737831605582,4.1809212253928045,0.2793773991192219,1.6875474422322463,-0.00014503952255839984,-0.9528782892582865,-0.0005800539086706,0.20076784571510078,-12175.197605582402,4.1809212253928045,3.3967197943497776,4.342176116367808,9.512507249879343,5.170331133511535,11.175603921563273,4.257651735866639,6.917952185696634
charge,[2010.       7.      27.      23.      28.       8.828],4,B0047,37,38,00038.csv,,,,constant,charge,10806.202999999994,4.197851110146361,3.437238415036019,4.214638123389504,0.05358892415072573,0.7773997083534847,7.185440999705717e-05,0.48034924901333614,1.4954784447798533,0.4824261512701209,7624.390792360598,3.437238415036019,4.213711755909448,9.0113162300133,4.807583051956343,-4.2037331780569565,9.0113162300133,4.308927722820515,4.702388507192785
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 2.0000e+00 2.9000e+01 3.7343e+01],4,B0047,38,39,00039.csv,1.3867662881727878,,,constant,discharge,5353.094,3.4424678812268277,2.491571322470993,4.198049966629152,0.2828692728108212,1.706478644158159,-0.00014625652753102032,-0.9497638833815831,-0.0003116546335126,0.20761258162955815,-12025.055542677364,4.198049966629152,3.4151250266420123,4.600686396248,9.586576327072295,4.985889930824295,11.15023736338702,4.600686396248,6.54955096713902
charge,[2010.       7.      28.       4.       0.      28.265],4,B0047,39,40,00040.csv,,,,constant,charge,10807.016,4.198680988504506,3.454111182103007,4.214584490663374,0.05131493538423274,0.7604733085603672,7.023372168236508e-05,0.4725750834617734,1.4942448128969463,0.4751763897006743,7708.75823520237,3.454111182103007,4.213128136063873,9.117837502841068,5.206890027383359,-3.910947475457709,9.117837502841068,4.1749775663201065,4.942859936520962
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 7.0000e+00 1.0000e+00 5.7687e+01],4,B0047,40,41,00041.csv,1.3705053061420223,,,constant,discharge,5280.031,3.4338551425476287,2.471859124111365,4.19764856730434,0.2871250097007428,1.7257894431929754,-0.00015040064091531363,-0.9517106306260905,0.0017552546473027,0.2036619845617688,-11814.425648218476,4.19764856730434,3.403528520851616,4.38017730844184,9.535088781159589,5.154911472717749,11.81131136026599,4.266161089290105,7.545150270975884
charge,[2010.       7.      28.       8.      31.      35.609],4,B0047,41,42,00042.csv,,,,constant,charge,10803.453,4.199128153383965,3.446927933561972,4.214632298643419,0.05041008783573235,0.7677043650814475,7.092366863085594e-05,0.4680286080585239,1.4934490222119414,0.4690297742327047,7658.28068849038,3.446927933561972,4.213148454202998,9.008870688771184,6.16674014596173,-2.8421305428094543,9.008870688771184,4.278450437353351,4.730420251417833
discharge,[2.010e+03 7.000e+00 2.800e+01 1.100e+01 3.300e+01 1.828e+00],4,B0047,42,43,00043.csv,1.3497431114823601,,,constant,discharge,5248.593,3.4327517306039357,2.488914813470205,4.1969633661005,0.2841656758412699,1.7080485526302955,-0.0001430772049433315,-0.9434304652541514,-0.0004111896147658,0.22064811025046008,-11614.751840650242,4.1969633661005,3.446009349775365,5.114704674958012,9.219111477691742,4.10440680273373,11.699803023226297,4.608224781334378,7.091578241891918
charge,[2.010e+03 7.000e+00 2.800e+01 1.300e+01 2.000e+00 8.531e+00],4,B0047,43,44,00044.csv,,,,constant,charge,10807.812,4.199490357046566,3.4820159350171007,4.214638081383685,0.04722798759465479,0.7326221463665838,6.75715303351987e-05,0.4605810915035159,1.4941953973715036,0.45798461256989154,7508.542886705808,3.4820159350171007,4.212316331432225,8.775487596967912,4.481063729241859,-4.294423867726053,8.775487596967912,4.111647670733155,4.663839926234757
discharge,[2010.       7.      28.      16.       3.      39.015],4,B0047,44,45,00045.csv,1.3251533367939783,,,constant,discharge,5203.375,3.4273855541261473,2.472852533936716,4.196227134476293,0.28820668146207684,1.723374600539577,-0.00014115802991618922,-0.9400482502771171,0.000409703822772,0.22717236753733644,-11442.51915639739,4.196227134476293,3.4617289705611416,4.784737147270536,9.490813612751536,4.706076465481,11.234017863419322,4.784737147270536,6.4492807161487855
impedance,[2.01e+03 7.00e+00 2.80e+01 1.70e+01 3.60e+01 7.34e-01],24,B0047,45,46,00046.csv,,0.062410515179020035,0.21439323318771758,constant,,,,,,,,,,,,,,,,,,,,
charge,[2010.       7.      28.      18.       7.      53.906],4,B0047,46,47,00047.csv,,,,constant,charge,10805.016,4.204909593983731,3.674660353290736,4.214698361019494,0.028236457255235253,0.5400380077287577,4.975179595329525e-05,0.4535761631204663,1.4936935061835013,0.4495524696911291,7116.686181472866,3.674660353290736,4.2122293045948265,5.167146223925326,5.7992987936123965,0.6321525696870705,8.527927995096366,3.948708524607122,4.579219470489244
impedance,[2010.       7.      28.      21.      13.      22.187],24,B0047,47,48,00048.csv,,0.058089440596035116,0.18668970409335445,constant,,,,,,,,,,,,,,,,,,,,
discharge,[2010.     7.    28.    21.    45.    15.5],4,B0047,48,49,00049.csv,1.3111943869635805,,,constant,discharge,5166.812,3.4184685184601045,2.4822189935935484,4.176260352394772,0.28897140514808994,1.6940413588012238,-0.00013541019012839475,-0.9371553622323052,0.0020782269682447,0.23346070210403588,-11216.634519136718,4.176260352394772,3.4766213571171005,5.473663110232025,9.741985650684004,4.26832254045198,11.729632241368254,5.473663110232025,6.255969131136229
charge,[2.01e+03 7.00e+00 2.80e+01 2.30e+01 1.30e+01 7.96e-01],4,B0047,49,50,00050.csv,,,,constant,charge,10805.781000000004,4.200687492197155,3.509834418852413,4.214551167502196,0.04458428257564859,0.7047167486497834,6.499871518712844e-05,0.4526769344869139,1.4930387621896184,0.44836490971217347,7266.6585907447015,3.509834418852413,4.212196300445897,9.25658691248093,4.703440793936264,-4.553146118544666,9.25658691248093,4.0929721509161245,5.163614761564806
discharge,[2.0100e+03 7.0000e+00 2.9000e+01 2.0000e+00 1.4000e+01 2.9703e+01],4,B0047,50,51,00051.csv,0,,,constant,discharge,2384.094,3.6507246573834036,3.452630071948054,4.195583212031605,0.1434658726595249,0.742953140083551,-0.00031162913043007154,-0.9839651386620409,-0.0006654219607429,0.10590714735908686,-5912.811600413456,4.195583212031605,3.452630071948054,4.883778524929352,6.291342746566039,1.4075642216366875,8.565277404002732,4.883778524929352,3.68149887907338
charge,[2.0100e+03 7.0000e+00 2.9000e+01 2.0000e+00 5.5000e+01 5.2843e+01],4,B0047,51,52,00052.csv,,,,constant,charge,10802.625,4.20790150879879,3.74123793809573,4.21463256233266,0.022171208228898127,0.47339462423693046,4.24641556659081e-05,0.23605671456748792,1.4928240697083386,0.3393870890856089,3802.1323029566993,3.74123793809573,4.19996228769616,6.577358778453145,4.567529020411139,-2.009829758042006,8.229513715800891,3.821918401849957,4.407595313950934
discharge,[2010.       7.      29.       5.      57.      18.515],4,B0047,52,53,00053.csv,1.3394234405932892,,,constant,discharge,5340.281,3.4156755122328164,2.481264290061195,4.199835388165491,0.29171487353679965,1.718571098104296,-0.00012825643610274456,-0.9234823229846594,0.0006870764093463,0.25740895558291654,-11430.348217620724,4.199835388165491,3.5149099793182903,4.748318446282868,8.40131792254236,3.6529994762594917,12.186162994585318,4.748318446282868,7.437844548302451
charge,[2010.       7.      29.       7.      27.      57.484],4,B0047,53,54,00054.csv,,,,constant,charge,10808.813,4.201675684962224,3.5407699946375897,4.2146089830476,0.04051734131369697,0.6738389884100102,6.211022139243588e-05,0.44486137547137466,1.493224506718615,0.44128171488045387,7136.672089755608,3.5407699946375897,4.212107763057029,8.060915253283882,5.342002000620304,-2.7189132526635786,8.682117686665979,3.8717700782404463,4.810347608425532
discharge,[2010.       7.      29.      10.      29.      29.765],4,B0047,54,55,00055.csv,1.2849157142560723,,,constant,discharge,5103.0,3.4189443106786306,2.487540187711501,4.195847527614419,0.2889889308711534,1.7083073399029183,-0.00013500519546473858,-0.930472095057463,0.0002855601188947,0.24492727781071988,-10974.349818147359,4.195847527614419,3.5069160151578584,5.506502298082729,9.235032176711416,3.7285298786286862,11.147409475641334,5.506502298082729,5.640907177558605
charge,[2010.       7.      29.      11.      56.      11.593],4,B0047,55,56,00056.csv,,,,constant,charge,10804.828,4.201116653934024,3.5371499312633867,4.2145701138882,0.041866177908963874,0.6774201826248136,6.238121400716793e-05,0.4412040962296821,1.4921146576500417,0.43471946362068065,6809.840821039554,3.5371499312633867,4.211168219042027,8.807432989820063,4.958135011332298,-3.8492979784877646,8.807432989820063,4.099798705014385,4.707634284805677
discharge,[2010.       7.      29.      14.      57.      39.921],4,B0047,56,57,00057.csv,1.281719159327807,,,constant,discharge,5051.172,3.4147835574863517,2.4907582384317,4.195387366763826,0.2877207992831268,1.7046291283321255,-0.0001373889285261371,-0.9322821459755778,0.0006728455289218,0.24164614739638007,-10888.351579983118,4.195387366763826,3.501412257882601,5.165891185911349,8.916390959482161,3.7504997735708123,11.681014963080823,5.165891185911349,6.5151237771694746
impedance,[2010.      7.     29.     16.     27.     30.14],24,B0047,57,58,00058.csv,,0.06545446046217203,0.22145350055169272,constant,,,,,,,,,,,,,,,,,,,,
charge,[2010.       7.      29.      16.      59.      23.625],4,B0047,58,59,00059.csv,,,,constant,charge,10808.359,4.205978517025572,3.69657062329643,4.214594542819639,0.024818196710966536,0.518023919523209,4.761414325363513e-05,0.43499088545599207,1.4924555898866,0.4244560309164906,6926.271435977309,3.69657062329643,4.2112013770591465,4.147414974382294,5.818964814523386,1.6715498401410915,8.672791913113644,4.128589540688605,4.544202372425039
impedance,[2010.       7.      29.      20.       4.      55.562],24,B0047,59,60,00060.csv,,0.05889356113513966,0.20283861831236083,constant,,,,,,,,,,,,,,,,,,,,
discharge,[2010.       7.      29.      20.      36.      49.093],4,B0047,60,61,00061.csv,1.2600051642942829,,,constant,discharge,5027.563,3.409591730169167,2.493163832069928,4.174064296873529,0.28682733643798386,1.6809004648036008,-0.0001294743883614248,-0.9267897523084677,-0.0001800606767888,0.2517584402337099,-10727.092749028616,4.174064296873529,3.523123652499999,5.265209753192886,9.193484639596573,3.9282748864036865,11.29683746494969,5.265209753192886,6.031627711756803
charge,[2.0100e+03 7.0000e+00 2.9000e+01 2.2000e+01 2.0000e+00 1.5765e+01],4,B0047,61,62,00062.csv,,,,constant,charge,10808.75,4.202742782656665,3.551888941324372,4.214642305113975,0.03936344451349313,0.6627533637896033,6.107430213430121e-05,0.43490898788858456,1.4929349540993282,0.431682641470871,6859.3825949215825,3.551888941324372,4.2120258045185,8.749810595907697,4.884350309156339,-3.8654602867513574,8.749810595907697,4.173491088834113,4.576319507073584
discharge,[2.0100e+03 7.0000e+00 3.0000e+01 1.0000e+00 3.0000e+00 4.8203e+01],4,B0047,62,63,00063.csv,1.266070385993126,,,constant,discharge,4993.765,3.407645240350967,2.479240941037315,4.194958886516552,0.29096882856993483,1.7157179454792373,-0.00013847432903265442,-0.9316504925123936,0.0003758094009547,0.24323000086333815,-10708.037436249524,4.194958886516552,3.503450628794799,5.042763463669986,8.876587164132717,3.833823700462731,11.88239860330653,5.042763463669986,6.8396351396365445
charge,[2.0100e+03 7.0000e+00 3.0000e+01 2.0000e+00 2.8000e+01 4.1125e+01],4,B0047,63,64,00064.csv,,,,constant,charge,10808.5,4.201912739780461,3.536060969252397,4.214654888738114,0.03991731961472281,0.6785939194857167,6.244769319619656e-05,0.43298798046986015,1.4932260701942035,0.4241250231032877,6848.408201607742,3.536060969252397,4.211026861163488,8.43905929643331,5.710809794132426,-2.7282495023008844,8.66228512118762,3.971447736247994,4.690837384939627
discharge,[2010.       7.      30.       5.      30.      13.453],4,B0047,64,65,00065.csv,1.2413590294280803,,,constant,discharge,4962.469,3.407201115194828,2.4915265338912347,4.194794488425212,0.292704417049633,1.7032679545339775,-0.00013395517512696667,-0.9255669375549472,0.0004578109728141,0.25357822038800965,-10526.551162261732,4.194794488425212,3.530046084468069,5.828204131463054,9.451301728374665,3.6230975969116104,11.79170575767619,5.772401422548551,6.019304335127639
charge,[2010.       7.      30.       6.      54.      35.109],4,B0047,65,66,00066.csv,,,,constant,charge,10808.781,4.202580692565229,3.5593034291230428,4.214572969040827,0.03874387074799788,0.6552695399177839,6.024325031392846e-05,0.42691483753993426,1.4931244953928722,0.41872115927486586,6681.439267273312,3.5593034291230428,4.210459528494477,9.019728113451215,5.979209558535195,-3.0405185549160203,9.019728113451215,3.8808930257906495,5.138835087660565
discharge,[2010.       7.      30.       9.      56.       7.796],4,B0047,66,67,00067.csv,1.2298873703485311,,,constant,discharge,4907.859,3.402851724115477,2.495727313119633,4.194210512385239,0.29209013723210653,1.6984831992656062,-0.0001354257762372828,-0.9273633082574366,0.0023220081628674,0.2505189121390405,-10401.536598384491,4.194210512385239,3.5295598976471045,6.105449719306633,9.572430691220152,3.466980971913519,11.72661603963688,4.5960098938546174,7.130606145782263
charge,[2010.       7.      30.      11.      19.      35.093],4,B0047,67,68,00068.csv,,,,constant,charge,10804.703,4.203217812606892,3.5604378520717828,4.214585091371196,0.03798070576934666,0.6541472392994137,6.0297303124907826e-05,0.4228666013470354,1.492534241760627,0.4185859824007257,6589.993842540203,3.5604378520717828,4.211932304037384,9.116016163768313,4.985438978797362,-4.130577184970951,9.116016163768313,4.011640578029577,5.104375585738736
discharge,[2010.       7.      30.      14.      21.       3.875],4,B0047,68,69,00069.csv,1.228088614506696,,,constant,discharge,4888.656,3.398740761774466,2.4979742120513757,4.19378669081209,0.2935267080945486,1.6958124787607147,-0.00013616979894044497,-0.9267828902753352,-2.2621404575421425e-05,0.25117779098823134,-10357.284122081886,4.19378669081209,3.5280993862030905,4.152158421868814,8.296279804586948,4.144121382718135,12.464631760563272,4.152158421868814,8.312473338694458
impedance,[2010.       7.      30.      15.      48.      12.125],24,B0047,69,70,00070.csv,,0.06743699845446587,0.23182146271844611,constant,,,,,,,,,,,,,,,,,,,,
charge,[2010    7   30   16   20    6],4,B0047,70,71,00071.csv,,,,constant,charge,10804.766,4.206994473886876,3.7064735323799463,4.214660561700371,0.02374166680978333,0.5081870293204247,4.675542571036983e-05,0.4184424376066384,1.4929560482485842,0.40560915102934947,6275.590313609247,3.7064735323799463,4.211654966410876,6.1184513164552605,4.317285608736479,-1.8011657077187815,8.576939986227508,3.826451623204598,4.75048836302291
